id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
992868,The Muse Haus 1 (Nora Bedroom),Hounslow,51.49315855,-0.264012948,Private room,38,1,116,2,342
4522325,AMAZING LOFT ROOM CLOSE TO HEATHROW,Hounslow,51.4885049,-0.251405444,Private room,75,1,9,1,330
5178690,3 BED flat close to Piccadilly line,Hounslow,51.48941789,-0.312683959,Entire home/apt,100,2,31,1,61
6540378,"Cozy Bed in Hounslow, London",Hounslow,51.47021982,-0.352514804,Shared room,29,1,0,1,361
5188221,Home away from home,Hounslow,51.46446801,-0.379847687,Private room,50,1,0,1,336
388037,"Large, clean DOUBLE room - W London",Hounslow,51.48663406,-0.369991653,Private room,43,3,1,2,365
3229360,Comfy W.London studio 15mins to LHR,Hounslow,51.48686367,-0.27199938,Private room,68,3,10,1,348
1532924,Sunny Twin Room with Roof Terrace,Hounslow,51.4918722,-0.258205671,Private room,75,1,0,3,327
4782224,Double room Free Wifi Nr Richmond,Hounslow,51.46401825,-0.325547695,Private room,50,2,0,2,351
7192612,Stunning 1-Bedroom Flat in London,Hounslow,51.47483822,-0.324945484,Entire home/apt,100,14,0,1,34
4253059,Double En-suite ,Hounslow,51.47221727,-0.361378816,Private room,55,1,0,1,308
5134000,"Double, 1 min to station",Hounslow,51.48775915,-0.311756624,Private room,41,1,27,3,154
1023839,Marina Path Room with bay window,Hounslow,51.47699907,-0.270107769,Private room,50,1,31,4,357
4798090,Spacious 1 bed flat in Chiswick,Hounslow,51.49002321,-0.250870028,Entire home/apt,95,7,10,1,243
8025098,Isleworth ensuite double bedroom,Hounslow,51.47194327,-0.341166373,Private room,40,1,0,1,360
4499486,Cosy cabin on beautiful boat,Hounslow,51.48091553,-0.311369373,Private room,40,1,31,1,21
4116649,"Lovely sgl bedroom, 4min from tube",Hounslow,51.49806807,-0.280684418,Private room,35,1,44,2,67
389385,Airy room+ensuite in family house,Hounslow,51.47206325,-0.324521667,Private room,42,3,40,2,323
5996786,Luxurious Kew Bridge Apartment.,Hounslow,51.48773011,-0.289704375,Entire home/apt,86,2,9,1,57
3973819,Lovely 2 bedroom flat with garden,Hounslow,51.48596321,-0.307721615,Entire home/apt,95,2,0,1,346
648921,Lovely studio apartment in London,Hounslow,51.46287921,-0.327131869,Entire home/apt,75,15,26,1,306
8032512,Light Double Room in West London,Hounslow,51.49107766,-0.259464429,Private room,50,1,0,2,365
7553737,Loft room with private bathroom,Hounslow,51.49427945,-0.251623552,Private room,60,2,5,1,19
7675414,Charming Private Room in W. London,Hounslow,51.50220817,-0.281681776,Private room,40,1,1,1,6
959474,Library - bedroom and shower room,Hounslow,51.47521201,-0.270161896,Private room,55,1,76,4,339
956218,Lovely Viking Room on Thames bank,Hounslow,51.47540142,-0.270532862,Private room,50,1,35,4,353
7894110,2015 Rugby World Cup Twickenham,Hounslow,51.47062784,-0.334589809,Entire home/apt,150,1,0,1,44
637954,Double room in modern condo ,Hounslow,51.47616636,-0.361024209,Private room,40,1,17,1,270
7943647,Double bedroom in London,Hounslow,51.48133787,-0.359241064,Private room,30,1,0,1,71
5409257,LARGE DOUBLE ROOM FOR 1 or 2 GUESTS,Hounslow,51.48000182,-0.364082452,Private room,35,1,11,2,359
5012701,Rugby W Cup-walk to twick stadium,Hounslow,51.45877155,-0.382930625,Private room,35,1,0,1,277
7754803,Room to rent in penthouse apartment,Hounslow,51.46940753,-0.35336589,Private room,38,1,0,1,365
6585359,Exclusively for Rugby World Cup,Hounslow,51.45860716,-0.357158963,Entire home/apt,750,1,0,1,118
3856157,Double bedroom overlooking Gunnersb,Hounslow,51.4960526,-0.29799849,Private room,45,1,61,3,293
391549,Double sofa bed in Lounge - London,Hounslow,51.47641385,-0.395491595,Shared room,35,1,41,1,365
6613156,Casa Chistique! [TRAVELLER'S Room],Hounslow,51.49549289,-0.247719397,Private room,37,1,18,2,349
946758,Lovely room in Chiswick river view,Hounslow,51.47667278,-0.271775086,Private room,50,1,58,4,339
7576267,Flat sleeps 4 -NrTwickenham Stadium,Hounslow,51.45810709,-0.361442229,Entire home/apt,70,5,0,3,356
7969240,Stunning property in great location,Hounslow,51.49479001,-0.252601035,Entire home/apt,135,2,0,1,23
4975001,Fab king size bedroom with ensuite,Hounslow,51.42789939,-0.39131327,Private room,40,1,35,1,353
3922328,Large Loft Bedroom with En-suite,Hounslow,51.47320243,-0.33477026,Private room,55,1,21,1,337
1602503,"luxury, comfort plus own toilet.",Hounslow,51.44673558,-0.406535054,Private room,30,4,50,1,80
6329285,Beautiful scandinavian style roomZ3,Hounslow,51.48769986,-0.293007087,Private room,50,4,17,1,102
386965,Clean SINGLE room in West London,Hounslow,51.48574518,-0.368534882,Private room,34,3,4,2,365
840062,Ensuite loft for London & Heathrow,Hounslow,51.48241338,-0.353621438,Private room,60,1,90,1,342
6613098,Casa Chistique! [AZURA Room],Hounslow,51.49120259,-0.253987824,Private room,37,1,15,2,347
955115,The Muse Haus 1 (Master Bedroom),Hounslow,51.49263067,-0.261949125,Private room,58,1,108,2,324
6457433,WEST LONDON GREAT DOUBLE ROOM !!!,Hounslow,51.49254557,-0.269093238,Private room,45,1,13,1,349
4125724,"Cosy dbl bed oasis, 4min from tube",Hounslow,51.50002982,-0.281402309,Private room,35,1,43,2,69
3825844,Great Studio Flat Overlooking Gunne,Hounslow,51.49597182,-0.297382015,Entire home/apt,65,1,19,3,333
5655123,RUGBY WORLD CUP - 1 BED FLAT,Hounslow,51.48279913,-0.311885197,Entire home/apt,95,2,0,1,263
6899478,The Avenue,Hounslow,51.49312538,-0.263791166,Entire home/apt,395,4,1,11,166
5400807,2 Bed Apt 30mins to central London,Hounslow,51.45815558,-0.361390882,Entire home/apt,90,2,1,3,348
5517292,Beautiful 1BR flat in Chiswick SG2,Hounslow,51.48784428,-0.270848468,Entire home/apt,109,4,2,61,0
1339408,Stylish room in Chiswick,Hounslow,51.48310238,-0.269003269,Private room,42,2,22,1,213
5789703,Sunny Double Room in arty Chiswick,Hounslow,51.49196185,-0.25843074,Private room,75,1,2,3,311
5789638,Cosy Single Room in arty Chiswick,Hounslow,51.48997342,-0.256635062,Private room,45,1,0,3,329
7302579,House to rent Rugby World Cup 2015,Hounslow,51.45748939,-0.35154731,Entire home/apt,290,1,0,1,45
7880474,Master bedroom centraal Heathrow,Hounslow,51.47014299,-0.359099046,Private room,49,1,0,1,345
5182852,Double room in a shared house,Hounslow,51.43595851,-0.408241689,Private room,39,1,20,1,353
992911,The Muse Haus 1 (Sara Bedroom),Hounslow,51.49147774,-0.262491134,Private room,38,1,94,2,338
992826,The Muse Haus 1 (Gesa Bedroom),Hounslow,51.49240729,-0.264035579,Private room,42,1,92,2,328
4658243,Close to Heathrow  and Twickenham,Hounslow,51.45242795,-0.429487189,Private room,40,1,50,1,332
7609568,Bright Cosy Flat in Chiswick,Hounslow,51.48727981,-0.25399647,Entire home/apt,80,2,0,1,10
1235103,The Muse Haus 1 (Summer House),Hounslow,51.49190078,-0.262330097,Private room,38,1,113,2,334
6319833,Attractive Double Room in W London,Hounslow,51.49085505,-0.258405705,Private room,42,1,6,2,324
6822682,Stylish 2 Bed Apt with Amazing View,Hounslow,51.4897972,-0.30341573,Entire home/apt,155,2,7,2,239
810126,BEAUTIFUL STUDIO SKYLINES  wifi,Ealing,51.51102982,-0.276143341,Entire home/apt,51,2,15,4,0
6755469,TWIN ROOM IN APARTMENT OWN BATHROOM,Ealing,51.52825363,-0.350979314,Private room,31,1,5,1,350
592214,"Double/Twin Ealing, nice cosy home ",Ealing,51.51373604,-0.323149445,Private room,45,3,6,2,355
544710,Single room in a cosy apt near tube,Ealing,51.50101246,-0.304744392,Private room,37,2,21,1,336
2665295,London rooms 3 in Victorian house,Ealing,51.51397827,-0.279690898,Private room,35,1,47,5,354
1621302,Cozy Double Room For Two,Ealing,51.51572536,-0.28167107,Private room,37,2,14,2,365
1437801,Double Room in Zone 2 25min >centre,Ealing,51.49480224,-0.261487663,Private room,49,2,46,1,264
7050365,Double room with swimming pool!,Ealing,51.51694222,-0.294190262,Private room,40,1,0,1,284
4499268,Studio flat 4 rent 4 xmas in London,Ealing,51.51309127,-0.306337631,Private room,100,1,0,1,276
1241481,London house with en-suite rooms 3,Ealing,51.50815367,-0.283618014,Private room,35,2,71,5,344
713475,luxury 2 bed flat Ealing sleep 7,Ealing,51.53135629,-0.289183193,Entire home/apt,99,1,60,1,253
555200,London Apartment Ealing-Nice  Room,Ealing,51.50783337,-0.285707407,Private room,42,4,8,12,213
1003616,London house with en-suite rooms 4,Ealing,51.51034667,-0.276873775,Private room,35,2,74,5,353
1002787,London house with en-suite rooms 1,Ealing,51.51018601,-0.280134019,Private room,35,2,62,5,346
2662025,Cosy En-suite 1 in Victorian House,Ealing,51.51355127,-0.278067158,Private room,39,1,55,5,345
3172553,Studio self contained in Northolt,Ealing,51.55078975,-0.362790912,Entire home/apt,55,4,4,1,328
583074,Single Ealing in lovely cosy house.,Ealing,51.51424646,-0.324558219,Private room,50,3,12,2,365
1819714,Fantastic double bedroom VictorianH,Ealing,51.5116908,-0.341869918,Private room,41,2,24,1,365
407529,"Self contained studio, West London",Ealing,51.54759341,-0.356437623,Entire home/apt,50,1,74,1,193
687619,Quiet room and bathroom in Chiswick,Ealing,51.50104767,-0.265069214,Private room,45,1,55,1,362
5215667,"Contemporary, large flat + parking",Ealing,51.5027456,-0.386948735,Entire home/apt,84,1,10,3,328
5436699,Big Room in zone 2,Ealing,51.50679246,-0.248227856,Private room,70,1,4,2,342
627095,London - Ealing Beautiful  Room,Ealing,51.50951326,-0.286895836,Private room,55,3,3,12,245
7488732,"A clean, modernized & quiet studio.",Ealing,51.50978204,-0.262966179,Entire home/apt,29,14,1,1,16
3427146,Private 2 bed cottage in Acton ,Ealing,51.51201694,-0.266049175,Entire home/apt,90,2,25,1,127
5888740,"W3: Modern, Own Kitchen & Bathroom",Ealing,51.50749623,-0.269493181,Entire home/apt,60,5,3,1,126
1523606,Beautiful 2 Bed/2 Bath Apartment,Ealing,51.51180295,-0.287992106,Entire home/apt,170,2,11,12,133
7416740,"Bright Flat-Ealing, 2 mins to train",Ealing,51.51614811,-0.319191865,Entire home/apt,160,5,0,2,241
853818,Cosy single room in West London,Ealing,51.51238102,-0.297748353,Private room,35,4,54,2,160
11076,The Sanctury,Ealing,51.51564502,-0.314508238,Private room,70,2,0,1,365
8023266,"Modern, minimal, light, airy flat",Ealing,51.50670182,-0.249590973,Entire home/apt,72,1,0,1,7
7951627,"Bright 2 bed garden flat, garage",Ealing,51.50725326,-0.316404299,Entire home/apt,85,1,1,1,0
731310,Cosy and Arty London Flat,Ealing,51.50399168,-0.276626602,Private room,45,4,7,1,365
3085879,London house nr airport - ensuite 3,Ealing,51.50997639,-0.281938864,Private room,35,2,14,5,350
7112103,Two bedroom flat in leafy Chiswick,Ealing,51.50500458,-0.265251464,Entire home/apt,85,1,2,2,37
6950178,AMAZING CENTRAL 20 MIN TO HEATHROW,Ealing,51.51403228,-0.304471553,Private room,40,1,8,1,347
4920619,"Bedroom, Private shower & Lounge",Ealing,51.52624289,-0.314333206,Private room,45,1,30,1,295
3349972,Delightful Double Room w/ Parking.,Ealing,51.49549069,-0.30638959,Private room,40,3,49,1,60
3151144,Large Double Bedroom (TV& Internet),Ealing,51.50305436,-0.26790774,Private room,60,1,0,1,365
7740789,London - Ealing,Ealing,51.50965264,-0.305465379,Entire home/apt,234,3,0,8,364
6759848,Nice Double room in NW London,Ealing,51.53077475,-0.24807452,Private room,30,14,1,1,59
6760822,Lovely flat near Central line tube,Ealing,51.54921512,-0.365984193,Entire home/apt,65,3,7,1,148
4066288,Large double room in West London,Ealing,51.5037342,-0.279081491,Private room,45,1,2,1,213
5376706,BRAND NEW APARTMENT 3 MIN FROM TUBE,Ealing,51.51536469,-0.300839242,Entire home/apt,95,3,14,1,256
1909600,Great Place Near Tube In Zone 2,Ealing,51.49838867,-0.254857204,Private room,45,2,20,1,3
2298216,"NEW Studio Flat, 3 people London (1",Ealing,51.51056843,-0.261145445,Entire home/apt,47,4,31,2,347
7999734,Homely good sized double room,Ealing,51.50439791,-0.339471255,Private room,25,1,1,1,319
6760734,DOUBLE ROOM  EALING GREAT LOCATION,Ealing,51.5183517,-0.314700832,Private room,75,1,4,2,361
391243,Comfy room near tube,Ealing,51.498322,-0.311597169,Private room,28,2,37,1,17
2814945,"Double bedroom, private bathroom",Ealing,51.50514419,-0.308724187,Private room,65,2,36,1,302
7753694,Arty Room to rent,Ealing,51.50804846,-0.351645328,Shared room,20,1,4,1,253
1514560,"Cosy double room in Ealing, London",Ealing,51.50789489,-0.303656223,Private room,44,1,81,1,95
5804539,En-suite loft room ,Ealing,51.50271496,-0.277533848,Private room,56,1,30,1,341
389797,Double room in large Chiswick flat,Ealing,51.50162136,-0.259197725,Private room,42,4,49,1,89
7788888,Double w/ private bathroom Acton,Ealing,51.51499161,-0.265071411,Private room,40,2,0,2,21
6999411,Lovely Modern Spacious Home London,Ealing,51.52825977,-0.328342072,Private room,40,2,5,1,306
2291353,"Small double in Ealing, West London",Ealing,51.51486645,-0.289142362,Private room,45,2,70,2,331
1981589,Nirvana Garden Room W5 Free Parking,Ealing,51.50459335,-0.291785711,Private room,23,3,60,2,310
1210559,*New flat Zone2 - 20min to Central*,Ealing,51.51758276,-0.258330742,Entire home/apt,79,5,60,1,353
3831489,《限女性 Girls Only 》溫馨舒適“沙發客附充氣床” 可開伙！,Ealing,51.52380054,-0.261641584,Shared room,35,2,0,1,365
5421651,Couchsurfing in Ealing,Ealing,51.52119014,-0.309321852,Shared room,22,1,2,1,343
1357673,Deluxe Family Room (R4),Ealing,51.50252549,-0.258173302,Private room,55,1,29,6,330
8163039,Beautiful Bright and Cosy One Bed,Ealing,51.51895388,-0.263741942,Entire home/apt,47,1,0,1,332
4099654,5 BED LONDON HOUSE + PARKING + TUBE,Ealing,51.51951124,-0.299670074,Entire home/apt,410,4,4,1,335
6327462,"Stunning large garden flat, WIFI",Ealing,51.50260433,-0.275775158,Private room,26,1,2,5,359
6600036,Charming double bedroom in Ealing,Ealing,51.5145092,-0.299776747,Private room,40,1,1,1,340
8022886,LONDON b&b,Ealing,51.5108891,-0.252892856,Private room,55,2,0,1,363
7571685,Spacious 2 bedroom apartment,Ealing,51.51591542,-0.307962097,Entire home/apt,120,1,0,1,361
742149,LAST MINUTE ROOM -  SAVE ￡￡￡￡￡￡,Ealing,51.52560501,-0.333983292,Private room,33,1,68,3,364
8076566,Single Room - 1 min to tube station,Ealing,51.49457654,-0.264704027,Private room,35,6,0,1,2
7803106,Shared room for a female -one space,Ealing,51.50393626,-0.288105958,Shared room,19,1,0,2,1
6611647,Shared room for females - one space,Ealing,51.50337674,-0.28919355,Shared room,19,1,9,2,257
7270580,Beautiful house in central London,Ealing,51.51325325,-0.260578753,Entire home/apt,120,1,0,1,359
3885413,Beautiful period 4  bed for rental.,Ealing,51.50549619,-0.261296073,Entire home/apt,150,1,1,1,330
1477194,Two bedroom maisonette with garden,Ealing,51.50767789,-0.265683252,Entire home/apt,70,1,4,1,203
2069911,"A Romantic, stylish & sunny home",Ealing,51.51284059,-0.263845793,Entire home/apt,100,2,8,1,296
1334159,"4 BEDROOM HOUSE IN CHISWICK, ZONE 2",Ealing,51.5022288,-0.263642961,Entire home/apt,250,3,23,2,287
5595780,A stylish family home,Ealing,51.51126605,-0.268121196,Entire home/apt,215,4,1,1,342
979753,Pop-Art Brand New Central Flat,Ealing,51.51008928,-0.280154813,Entire home/apt,99,3,13,1,197
4376029,Quiet and Cute London Appartment,Ealing,51.50354508,-0.264539807,Entire home/apt,100,1,0,1,361
5496523,"Comfortable, convenient 2 bed flat",Ealing,51.50206007,-0.264840744,Entire home/apt,100,1,0,1,245
3879945,Fantastic 1 bed house London Ealing,Ealing,51.51060634,-0.304674896,Entire home/apt,95,3,15,1,321
1445838,"SUPERKING ENSUITE, CHISWICK, ZONE 2",Ealing,51.50189944,-0.265375275,Private room,55,2,12,2,341
637560,London Edwardian Apartment - Ealing,Ealing,51.50829461,-0.285239758,Entire home/apt,220,2,15,12,199
6503029,COUNTRY COTTAGE IN WEST LONDON B&B,Ealing,51.51444905,-0.346347482,Private room,45,1,4,1,348
2899032,Single Room 31 mins City Centre,Ealing,51.50867678,-0.264109338,Private room,20,1,59,4,46
1468770,Beautiful 1st Flr 2 Bed/2 Bath Apmt,Ealing,51.51120807,-0.288144328,Entire home/apt,145,2,5,12,95
2451690,Large 3 bedroom house,Ealing,51.51478727,-0.288156068,Entire home/apt,155,7,6,2,237
7298900,"Nice 1 bed flat in Ealing, W5",Ealing,51.5145156,-0.308717305,Entire home/apt,140,1,0,29,355
254031,Nirvana Single W5 Tube Free Parking,Ealing,51.5054036,-0.294104513,Private room,35,3,13,2,315
5604546,Spacious double room available,Ealing,51.51396333,-0.265653249,Private room,49,1,0,1,151
2773139,Modern loft room with en suite,Ealing,51.50459473,-0.326090616,Private room,55,2,33,1,206
7813750,"Modern 2 bed in Ealing Broadway, W5",Ealing,51.51395755,-0.309268844,Entire home/apt,160,1,0,29,365
7747970,"Modern 2 bed, Ealing Broadway, W5",Ealing,51.51240371,-0.307287907,Entire home/apt,216,1,0,29,365
6180437,2 Bedroom Garden Flat in Acton,Ealing,51.51220215,-0.268980679,Entire home/apt,99,2,3,1,185
145612,Clean Double Room-London (West),Ealing,51.50548836,-0.33443158,Private room,27,7,55,1,53
4410836,Room in EALING NORTHOLT nr HEATHROW,Ealing,51.53299045,-0.388770635,Private room,30,1,2,1,353
3138119,Off-street parking + close to tubes,Ealing,51.50654563,-0.304126388,Entire home/apt,95,4,4,1,258
2996123,Double room with a private bathroom,Ealing,51.50505885,-0.266705293,Private room,50,4,1,4,365
8057570,Lovely 1 Bed Flat w. Garden,Ealing,51.50121239,-0.263872686,Entire home/apt,80,1,0,1,311
389786,Cozy room in lovely area!(Chiswick),Ealing,51.49655263,-0.264544466,Private room,39,2,23,1,311
7653816,Garden View Cottage Large,Ealing,51.5077868,-0.248617866,Entire home/apt,55,1,1,1,7
5218321,Large Double Room Poets Corner,Ealing,51.50987256,-0.265793845,Private room,52,1,10,2,282
3297616,London 3 Bed House with Parking,Ealing,51.51798194,-0.281958927,Entire home/apt,110,2,29,3,323
7326125,Beautiful two Bedroom with a Garden,Ealing,51.52381456,-0.316470656,Entire home/apt,86,8,0,1,33
4096271,Cosy Double Bedroom Loft in London,Ealing,51.50868199,-0.248138236,Private room,55,1,49,1,349
60395,Near Heathrow and Piccadilly line,Ealing,51.49540166,-0.310815699,Private room,23,4,101,1,290
385433,Large ensuite room in Ealing Common,Ealing,51.50406727,-0.284417145,Private room,46,1,63,1,158
7269831,Double bedroom with En-Suite,Ealing,51.50504812,-0.252280461,Private room,50,7,1,1,0
2936474,Double Room 31 mins Oxford Circus,Ealing,51.50913967,-0.265252417,Private room,28,1,42,4,64
3818723,Stylish upper room in West London,Ealing,51.51275671,-0.264994088,Private room,60,2,1,4,337
